village_code,village_name,sub_district_code,district_code,state_code
256306,Ghorijara,1503,236,10
256307,Kachauri,1503,236,10
256308,Baher,1503,236,10
256309,Gawan Khap,1503,236,10
256310,Kalandara,1503,236,10
256311,Suggi,1503,236,10
256312,Dhob,1503,236,10
256313,Naknupa,1503,236,10
256314,Harna,1503,236,10
256315,Chetab Kalan,1503,236,10
256316,Kamat,1503,236,10
256317,Majhanpur,1503,236,10
256318,Bharari,1503,236,10
256319,Jogapur,1503,236,10
256320,Kadwa,1503,236,10
256321,Ismailpur,1503,236,10
256322,Palhat Kalan,1503,236,10
256323,Palhat Khurd,1503,236,10
256324,Bar,1503,236,10
256325,Udhan Bigha,1503,236,10
256326,Salaiya,1503,236,10
256327,Mansa Bigha,1503,236,10
256328,Jalsar,1503,236,10
256329,Chilam,1503,236,10
256330,Jhawai Chak,1503,236,10
256331,Khairat,1503,236,10
256332,Bhus Bhusia,1503,236,10
256333,Lachhnaiti,1503,236,10
256334,Lakardewa,1503,236,10
256335,Fazlaha,1503,236,10
256336,Kusa,1503,236,10
256337,Gopalpur,1503,236,10
256338,Dhab Chiraya,1503,236,10
256339,Sone Khap,1503,236,10
256340,Phitki Chak,1503,236,10
256341,Mahammadpur,1503,236,10
256342,Bhat Kuraha,1503,236,10
256343,Ghaghri,1503,236,10
256344,Sondiha,1503,236,10
256345,Manjhar,1503,236,10
256346,Manjhar,1503,236,10
256347,Kazarsot,1503,236,10
256348,Pacharhi,1503,236,10
256349,Kajarsot,1503,236,10
256350,Hasanpur,1503,236,10
256351,Ghuji,1503,236,10
0,Dobhi,1504,236,10
256352,Makhraur,1504,236,10
256353,Bahera Bhurkunda,1504,236,10
256354,Sita Chak,1504,236,10
256355,Nima,1504,236,10
256356,Despura,1504,236,10
256357,Dumri,1504,236,10
256358,Ganesh Chak,1504,236,10
256359,Jodha Bigha,1504,236,10
256360,Karamthan,1504,236,10
256361,Surajmandal,1504,236,10
256362,Nain Sagar,1504,236,10
256363,GHir Sindi Khurd,1504,236,10
256364,Ghir Sindi Kalan,1504,236,10
256365,Ratni,1504,236,10
256366,Chanda,1504,236,10
256367,Bhelwa,1504,236,10
256368,Patti,1504,236,10
256369,Bunda Bigha,1504,236,10
256370,Sabal Bigha,1504,236,10
256371,Bakhtaura,1504,236,10
256372,Kaleyanpur,1504,236,10
256373,Banwara,1504,236,10
256374,Nanhu Bigha,1504,236,10
256375,Amarua,1504,236,10
256376,Kangali Bigha,1504,236,10
256377,Musehni,1504,236,10
256378,Sundar Kumhari,1504,236,10
256379,Musehna,1504,236,10
256380,Kurmawan,1504,236,10
256381,Nadarpur,1504,236,10
256382,Munrial,1504,236,10
256383,Babhandewa,1504,236,10
256384,Kharne,1504,236,10
256385,Bharhar,1504,236,10
256386,Keshauriya,1504,236,10
256387,Gangi,1504,236,10
256388,Karan Bigha,1504,236,10
256389,Banbasi,1504,236,10
256390,Bariya,1504,236,10
256391,Mangru Chak,1504,236,10
256392,Lemogara,1504,236,10
256393,Sugasot,1504,236,10
256394,Ghazi Chak,1504,236,10
256395,Gamhariya,1504,236,10
256396,Kharanti,1504,236,10
256397,Gointha Mittha,1504,236,10
256398,Inborwa,1504,236,10
256399,Masaundha,1504,236,10
256400,Nakateya,1504,236,10
256401,Jingura,1504,236,10
256402,Pachamba,1504,236,10
256403,Donchuan,1504,236,10
256404,Bedauli,1504,236,10
256405,Garwaiya,1504,236,10
256406,Bahera Dih,1504,236,10
256407,Khapiya,1504,236,10
256408,Lahuari,1504,236,10
256409,Mahuari,1504,236,10
256410,Bhadwar,1504,236,10
256411,Singh Pokhar,1504,236,10
256412,Babu Bigha,1504,236,10
256413,Salempur,1504,236,10
256414,Kundilwa,1504,236,10
256415,Ghorwadih,1504,236,10
256416,Kurumdih,1504,236,10
256417,Nawadih,1504,236,10
256418,Dhab,1504,236,10
256419,Dariaura,1504,236,10
256420,Habibpur,1504,236,10
256421,Ekauni,1504,236,10
256422,Anuradhi,1504,236,10
256423,Pipra,1504,236,10
256424,Gamhariya,1504,236,10
256425,Karmauni,1504,236,10
256426,Parri,1504,236,10
256427,Bela,1504,236,10
256428,Bhaluwa,1504,236,10
256429,Aganda,1504,236,10
256430,Barmoriya,1504,236,10
256431,Tetariya Kalan,1504,236,10
256432,Bishunpur,1504,236,10
256433,Ghonghawa,1504,236,10
256434,Pinrasin,1504,236,10
256435,Fatehpur,1504,236,10
256436,Dharampur,1504,236,10
256437,Wari,1504,236,10
256438,Rampur,1504,236,10
256439,Bajaura,1504,236,10
256440,Angra,1504,236,10
256441,Nigri,1504,236,10
256442,Dobhi,1504,236,10
256443,Kesapi,1504,236,10
256444,Kusabija,1504,236,10
256445,Piparghatti,1504,236,10
256446,Aunrwadohar,1504,236,10
256447,Achhwan,1504,236,10
256448,Nehuta,1504,236,10
256449,Pachratan,1504,236,10
256450,Bela,1504,236,10
256451,Belhanda,1504,236,10
256452,Daudpur,1504,236,10
256453,Fatehpur,1504,236,10
256454,Maraha,1504,236,10
256455,Anwara dohar,1504,236,10
256456,Sonbarsa,1504,236,10
256457,Jaimangalpur,1504,236,10
256458,Warman,1504,236,10
256459,Manhkar,1504,236,10
256460,Kajiar,1504,236,10
256461,Sewai Chak,1504,236,10
256462,Bagsoti,1504,236,10
256463,Mittu Chak,1504,236,10
256464,Kauabar,1504,236,10
256465,Amarut,1504,236,10
256466,Kothwara,1504,236,10
256467,Patak Bigha,1504,236,10
256468,Dharampur,1504,236,10
256469,Hardawan,1504,236,10
256470,Dolakatar,1504,236,10
256471,Bahera,1504,236,10
256472,Tetariya,1504,236,10
256473,Kusmha,1504,236,10
256474,Rani Chak,1504,236,10
256475,Pindara,1504,236,10
256476,Majuri,1504,236,10
256477,Mali Chak,1504,236,10
256478,Khajuri,1504,236,10
256479,Garhi Jan,1504,236,10
256480,Gobardiha,1504,236,10
256481,Ghoraghat,1504,236,10
0,Bodh Gaya,1505,236,10
256482,Dumri,1505,236,10
256483,Kurmawan,1505,236,10
256484,Dirawan,1505,236,10
256485,Parsa Kalan,1505,236,10
256486,Parsawan,1505,236,10
256487,Bhusia,1505,236,10
256488,Barawan,1505,236,10
256489,Agani,1505,236,10
256490,Ehiyapur,1505,236,10
256491,Rasulganj,1505,236,10
256492,Birhut,1505,236,10
256493,Jamari,1505,236,10
256494,Larpur,1505,236,10
256495,Parewa,1505,236,10
256496,Lohara,1505,236,10
256497,Nawan,1505,236,10
256498,Bhaiya Bigha,1505,236,10
256499,Sijua,1505,236,10
256500,Bagdaha,1505,236,10
256501,Kachanpur,1505,236,10
256502,Amar Bigha,1505,236,10
256503,Jahan Bigha,1505,236,10
256504,Kharanti,1505,236,10
256505,Dhanawan,1505,236,10
256506,Tikuna,1505,236,10
256507,Musatpura,1505,236,10
256508,Ratnara Ganga Bigha,1505,236,10
256509,Bakraur,1505,236,10
256510,Turi Buzurg,1505,236,10
256511,Mahurar,1505,236,10
256512,Bhalua,1505,236,10
256513,Kolhaura,1505,236,10
256514,Dhandhawa,1505,236,10
256515,Antiya,1505,236,10
256516,Parahanda,1505,236,10
256517,Naudiha,1505,236,10
256518,Ilara,1505,236,10
256519,Ratnari,1505,236,10
256520,Dulra,1505,236,10
256521,Bajraha,1505,236,10
256522,Sobha Bigha,1505,236,10
256523,Guri,1505,236,10
256524,Diprahiya,1505,236,10
256525,Badar Khap,1505,236,10
256526,Sahade Khap,1505,236,10
256527,Bagha Khap,1505,236,10
256528,Shekha Bigha,1505,236,10
256529,Karman Dhab,1505,236,10
256530,Baraini,1505,236,10
256531,Bela Dih,1505,236,10
256532,Khap,1505,236,10
256533,Bairi chak,1505,236,10
256534,Jhikatiya,1505,236,10
256535,Kubri,1505,236,10
256536,Kolkha,1505,236,10
256537,Dhanawan,1505,236,10
256538,Panrariya,1505,236,10
256539,Niskha,1505,236,10
256540,Mobarakpur,1505,236,10
256541,Sirisani chak,1505,236,10
256542,Sahnu,1505,236,10
256543,Paner,1505,236,10
256544,Asni,1505,236,10
256545,Kharauna,1505,236,10
256546,Dadpur,1505,236,10
256547,Dhamare,1505,236,10
256548,Kharanti,1505,236,10
256549,Intara,1505,236,10
256550,Tirkha,1505,236,10
256551,Adham khap,1505,236,10
256552,Parariya,1505,236,10
256553,Parsawan,1505,236,10
256554,Arjun Bigha,1505,236,10
256555,Mirchehar,1505,236,10
256556,Gean Khap,1505,236,10
256557,Gohati,1505,236,10
256558,Aunra,1505,236,10
256559,Mora Mardana,1505,236,10
256560,Moti chak,1505,236,10
256561,Inguna,1505,236,10
256562,Majhauli,1505,236,10
256563,Bhanwarbar,1505,236,10
256564,Bara,1505,236,10
256565,Matihani,1505,236,10
256566,Pathra,1505,236,10
256567,Sekhwara,1505,236,10
256568,Sakhwara,1505,236,10
256569,Jindapur,1505,236,10
256570,Pathalgarh,1505,236,10
256571,Turi Khurd,1505,236,10
256572,Mocharim,1505,236,10
256573,Sobha khap,1505,236,10
256574,Mohimapur,1505,236,10
256575,Sahdew khap,1505,236,10
256576,Manik chak,1505,236,10
256577,Tetaria Khurd,1505,236,10
256578,Nimahar,1505,236,10
256579,Koshila,1505,236,10
256580,Atiya,1505,236,10
256581,Gangahar,1505,236,10
256582,Babhni,1505,236,10
256583,Kazi chak,1505,236,10
256584,Khajawati,1505,236,10
256585,Gothu,1505,236,10
256586,Sewa Bigha,1505,236,10
256587,Niman,1505,236,10
256588,Shivrajpur,1505,236,10
256589,Hathiar,1505,236,10
256590,Silaunja,1505,236,10
256591,Narkatiya,1505,236,10
256592,Basari,1505,236,10
256593,Bataspur,1505,236,10
256594,Ghogharia,1505,236,10
256595,Dumri,1505,236,10
256596,Budhaul,1505,236,10
256597,Tetuia,1505,236,10
256598,Harli Kalan,1505,236,10
256599,Gortorwa,1505,236,10
256600,Saidpur,1505,236,10
256601,Kewal,1505,236,10
256602,Chhanchh,1505,236,10
256603,Moratal,1505,236,10
256604,Jodhpur,1505,236,10
256605,Motiya chak,1505,236,10
256606,Banarsi Bigha,1505,236,10
256607,Mankosi,1505,236,10
256608,Kanhaul,1505,236,10
256609,Bagahi Khurd,1505,236,10
256610,Lohara chapri,1505,236,10
256611,Kishunpur Jarhari,1505,236,10
256612,Jarahara,1505,236,10
256613,Harli Khurd,1505,236,10
256614,Mahuet,1505,236,10
256615,Nanwan,1505,236,10
256616,Gapha Kalan,1505,236,10
256617,Gapha Khurd,1505,236,10
256618,Khaira Bara,1505,236,10
256619,Jani Bigha,1505,236,10
256620,Kurum Dih,1505,236,10
0,Tan Kuppa,1506,236,10
256621,Sahil,1506,236,10
256622,Pathra,1506,236,10
256623,Sadabah,1506,236,10
256624,Barsauna,1506,236,10
256625,Akurahwan,1506,236,10
256626,Jaipur,1506,236,10
256627,Salarpur,1506,236,10
256628,Makhdumpur,1506,236,10
256629,Andhar,1506,236,10
256630,Tankuppa,1506,236,10
256631,Manakdiha,1506,236,10
256632,Sonar Khap,1506,236,10
256633,Manikpur,1506,236,10
256634,Maha Bigha,1506,236,10
256635,Bara,1506,236,10
256636,Desarna,1506,236,10
256637,Telheta,1506,236,10
256638,Sultanpur,1506,236,10
256639,Baja Bigha,1506,236,10
256640,Kaji Bigha,1506,236,10
256641,Banki Chak,1506,236,10
256642,Ichoi,1506,236,10
256643,Darjiya Chak,1506,236,10
256644,Duarika,1506,236,10
256645,Majhauli,1506,236,10
256646,Bahadra,1506,236,10
256647,Bhadand,1506,236,10
256648,Parsawan,1506,236,10
256649,Kanwan,1506,236,10
256650,Utli Bara,1506,236,10
256651,Tel Bigha,1506,236,10
256652,Saidpur,1506,236,10
256653,Salempur,1506,236,10
256654,Aropur,1506,236,10
256655,Maher,1506,236,10
256656,Mahamadpur,1506,236,10
256657,Pathra,1506,236,10
256658,Jabra,1506,236,10
256659,Imadpur,1506,236,10
256660,Gajadharpur,1506,236,10
256661,Khabhra,1506,236,10
256662,Bardiha,1506,236,10
256663,Bahera,1506,236,10
256664,Andhu Somani,1506,236,10
256665,Nawagarh,1506,236,10
256666,Chamu Khap,1506,236,10
256667,Chanan Sanrh,1506,236,10
256668,Khalari,1506,236,10
256669,Bhikhampur,1506,236,10
256670,Mahiyarpur,1506,236,10
256671,Sarkanda,1506,236,10
256672,Dewara,1506,236,10
256673,Pokharna,1506,236,10
256674,Choar,1506,236,10
256675,Manmadho,1506,236,10
256676,Punaul,1506,236,10
256677,Muda Chak,1506,236,10
256678,Paharpur,1506,236,10
256679,Aranga,1506,236,10
256680,Tetariya,1506,236,10
256681,Barman,1506,236,10
256682,Panti,1506,236,10
256683,Burh Gijoi,1506,236,10
256684,Pahri,1506,236,10
256685,Gijoi Khurd,1506,236,10
256686,Thekahi,1506,236,10
256687,Bahsa Pipra,1506,236,10
256688,Babhaniwan,1506,236,10
256689,Kusahi,1506,236,10
256690,Parsawan,1506,236,10
256691,Tetariya,1506,236,10
256692,Chehla,1506,236,10
256693,Guniyan,1506,236,10
256694,Inta Dih,1506,236,10
256695,Dewa chand pipra,1506,236,10
256696,Sumeri pipra,1506,236,10
256697,Katha Dih,1506,236,10
256698,Semariya,1506,236,10
256699,Gangati,1506,236,10
256700,Jagarnathpur,1506,236,10
256701,Chhaja Bigha,1506,236,10
256702,Chandna,1506,236,10
256703,Bhetaura,1506,236,10
256704,Sabalpur,1506,236,10
256705,Sila,1506,236,10
256706,Khanrahra,1506,236,10
256707,Tel Bigha,1506,236,10
256708,Bilandpur,1506,236,10
256709,Dhanheta,1506,236,10
256710,Bhagwanpur,1506,236,10
256711,Naua Khap,1506,236,10
256712,Barsiwan,1506,236,10
256713,Dhibar,1506,236,10
256714,Enaet Chak,1506,236,10
256715,Majhganwan,1506,236,10
256716,Baraila,1506,236,10
256717,Tajpur,1506,236,10
256718,Koktha,1506,236,10
256719,Dariaura,1506,236,10
256720,Naudiha,1506,236,10
256721,Kataiya,1506,236,10
256722,Dharampur,1506,236,10
256723,Mayapur,1506,236,10
0,Wazirganj,1507,236,10
256724,Burhgharea,1507,236,10
256725,Basua,1507,236,10
256726,Sarni,1507,236,10
256727,Amaitha,1507,236,10
256728,Bazidpur,1507,236,10
256729,Intwan,1507,236,10
256730,Pater Mangrawan,1507,236,10
256731,Kandhariya,1507,236,10
256732,Lorhiya,1507,236,10
256733,Kanaudi,1507,236,10
256734,Bhojpur,1507,236,10
256735,Dewa Chak,1507,236,10
256736,Sewai,1507,236,10
256737,Malthiya,1507,236,10
256738,Parsawan,1507,236,10
256739,Siraji,1507,236,10
256740,Siri,1507,236,10
256741,Lakhauwan,1507,236,10
256742,Bairiya,1507,236,10
256743,Sagarpur,1507,236,10
256744,Singhatiya,1507,236,10
256745,Kajha,1507,236,10
256746,Geraiya,1507,236,10
256747,Karjara,1507,236,10
256748,Kaua Khoh,1507,236,10
256749,Kewla Dhamna,1507,236,10
256750,Mirajpur,1507,236,10
256751,Itwan,1507,236,10
256752,Bhindas,1507,236,10
256753,Bahera,1507,236,10
256754,Sarsa,1507,236,10
256755,Shankar Bigha,1507,236,10
256756,Ekamlua,1507,236,10
256757,Paharpur,1507,236,10
256758,Bodh Chak,1507,236,10
256759,Lohjara,1507,236,10
256760,Bhikhampur,1507,236,10
256761,Pale,1507,236,10
256762,Hunrrahi,1507,236,10
256763,Mahuet,1507,236,10
256764,Ghareya,1507,236,10
256765,Khiri,1507,236,10
256766,Kobwa,1507,236,10
256767,Pipra,1507,236,10
256768,Koriauti,1507,236,10
256769,Bihiain,1507,236,10
256770,Majhauli,1507,236,10
256771,Lohjara Bhikhampur,1507,236,10
256772,Belwe,1507,236,10
256773,Nawada,1507,236,10
256774,Sabalpur,1507,236,10
256775,Shakar Khap,1507,236,10
256776,Kumhrait,1507,236,10
256777,Dhandhi,1507,236,10
256778,Oriar,1507,236,10
256779,Oriar Khurd,1507,236,10
256780,Selwe,1507,236,10
256781,Singhaura,1507,236,10
256782,Mayapur,1507,236,10
256783,Orail,1507,236,10
256784,Amethi,1507,236,10
256785,Aropur,1507,236,10
256786,Bahhni,1507,236,10
256787,Budhaul,1507,236,10
256788,Madardih,1507,236,10
256789,Pathraura,1507,236,10
256790,Bichha,1507,236,10
256791,Kandha,1507,236,10
256792,Dhandhar,1507,236,10
256793,Khanpur,1507,236,10
256794,Sikandarpur,1507,236,10
256795,Rengana,1507,236,10
256796,Malikpur,1507,236,10
256797,Kurkihar,1507,236,10
256798,Uman Bigha,1507,236,10
256799,Naudiha Khurd,1507,236,10
256800,Naudiha Kalan,1507,236,10
256801,Pura,1507,236,10
256802,Partabpur,1507,236,10
256803,Dasrathpur,1507,236,10
256804,Usuwa,1507,236,10
256805,Arhwan,1507,236,10
256806,Manaini,1507,236,10
256807,Jumuanwan,1507,236,10
256808,Gobindpur,1507,236,10
256809,Patori,1507,236,10
256810,Tilora,1507,236,10
256811,Ghansampur,1507,236,10
256812,Khajuri,1507,236,10
256813,Pipra,1507,236,10
256814,Dakhinganwa,1507,236,10
256815,Bhareti,1507,236,10
256816,Babhandih Wajirganj,1507,236,10
256817,Karhauna,1507,236,10
256818,Ghuriawan,1507,236,10
256819,Bailo,1507,236,10
256820,Kolhna,1507,236,10
256821,Khiriawan,1507,236,10
256822,Eru,1507,236,10
256823,Sahiya,1507,236,10
256824,Kharanti,1507,236,10
256825,Dharampur,1507,236,10
256826,Bishanpur,1507,236,10
256827,Ghuraha,1507,236,10
256828,Patahula,1507,236,10
256829,Rudai,1507,236,10
256830,Tathi,1507,236,10
256831,Hansra,1507,236,10
256832,Nauwa Khap,1507,236,10
256833,Punawan,1507,236,10
256834,Usri,1507,236,10
256835,Sowa,1507,236,10
256836,Kari,1507,236,10
256837,Bhura,1507,236,10
256838,Hardaspur,1507,236,10
256839,Kenar Paharpur,1507,236,10
256840,Kenar Fatehpur,1507,236,10
256841,Mahdewa,1507,236,10
256842,Chanda Khurd,1507,236,10
256843,Baliari,1507,236,10
256844,Makhdumpur,1507,236,10
256845,Bhagausa,1507,236,10
256846,Tarawan,1507,236,10
256847,Majhgawan,1507,236,10
256848,Paranpur,1507,236,10
256849,Meyapur,1507,236,10
256850,Kujhi,1507,236,10
256851,Hemja,1507,236,10
256852,Asnauli,1507,236,10
256853,Gerawa,1507,236,10
256854,Baniyadih,1507,236,10
256855,Tetariya,1507,236,10
256856,Bara,1507,236,10
256857,Mahugain,1507,236,10
256858,Dumrawan,1507,236,10
256859,Kusumhar,1507,236,10
256860,Bajaul,1507,236,10
256861,Birne,1507,236,10
256862,Budhaul,1507,236,10
256863,Chanda Buzurg,1507,236,10
256864,Barhai Bigha,1507,236,10
256865,Amu Chak,1507,236,10
256866,Tipau,1507,236,10
256867,Dedaur,1507,236,10
256868,Nondih,1507,236,10
256869,Nakti Mahugain,1507,236,10
256870,Mahugain Rasulpur,1507,236,10
0,Fatehpur,1508,236,10
256871,Poa,1508,236,10
256872,Khaparia,1508,236,10
256873,Mataso,1508,236,10
256874,Madda Chak,1508,236,10
256875,Salaia Kalan,1508,236,10
256876,Pinrari,1508,236,10
256877,Dariyapur,1508,236,10
256878,Raghunathpur,1508,236,10
256879,Isarwe,1508,236,10
256880,Guri,1508,236,10
256881,Bhalua,1508,236,10
256882,Incha,1508,236,10
256883,Tetaria,1508,236,10
256884,Banra,1508,236,10
256885,Bodar Ghorsari,1508,236,10
256886,Dhuba,1508,236,10
256887,Gani Pipra,1508,236,10
256888,Dangra,1508,236,10
256889,Charokhari,1508,236,10
256890,Sataniyan,1508,236,10
256891,Sikri,1508,236,10
256892,Mani Chak,1508,236,10
256893,Gangahar Mansuri,1508,236,10
256894,Gangahar Hardia,1508,236,10
256895,Jamuhar,1508,236,10
256896,Khedarpura,1508,236,10
256897,Salaia Khurd,1508,236,10
256898,Raja Bigha,1508,236,10
256899,Sabdo,1508,236,10
256900,Bara Jaipur,1508,236,10
256901,Rato Khurd,1508,236,10
256902,Manpur,1508,236,10
256903,Bhangi,1508,236,10
256904,Barua,1508,236,10
256905,Khaira,1508,236,10
256906,Tapsa,1508,236,10
256907,Rato Kalan,1508,236,10
256908,Mayapur,1508,236,10
256909,Chandpur,1508,236,10
256910,Dumri,1508,236,10
256911,Raghopur,1508,236,10
256912,Dhangawan,1508,236,10
256913,Bargawan,1508,236,10
256914,Partappur,1508,236,10
256915,Ekamman,1508,236,10
256916,Rajaundha,1508,236,10
256917,Dhanheta,1508,236,10
256918,Nimi,1508,236,10
256919,Badauan,1508,236,10
256920,Ranki,1508,236,10
256921,Majhauli,1508,236,10
256922,Dumri,1508,236,10
256923,Barahuria,1508,236,10
256924,Barkail,1508,236,10
256925,Darha,1508,236,10
256926,Dehuri,1508,236,10
256927,Bagodar,1508,236,10
256928,Naughara,1508,236,10
256929,Neyamatpur,1508,236,10
256930,Amin,1508,236,10
256931,Meharpur,1508,236,10
256932,Meari,1508,236,10
256933,Chhiri,1508,236,10
256934,Jaspur,1508,236,10
256935,Khajuri,1508,236,10
256936,Bhenrwa,1508,236,10
256937,Pinriya,1508,236,10
256938,Nagwan,1508,236,10
256939,Pharka,1508,236,10
256940,Chhotahra,1508,236,10
256941,Bakhari,1508,236,10
256942,Alawalpur,1508,236,10
256943,Karri,1508,236,10
256944,Gumman,1508,236,10
256945,Dadpur,1508,236,10
256946,Dharampur,1508,236,10
256947,Sultanpur,1508,236,10
256948,Karma,1508,236,10
256949,Naudiha,1508,236,10
256950,Aiwan,1508,236,10
256951,Bara,1508,236,10
256952,Bajda,1508,236,10
256953,Kalyanpur,1508,236,10
256954,Partappur,1508,236,10
256955,Gajhandi,1508,236,10
256956,Kothar,1508,236,10
256957,Basariya,1508,236,10
256958,Simariya,1508,236,10
256959,Amaur,1508,236,10
256960,Bahera,1508,236,10
256961,Kuhri,1508,236,10
256962,Pipra,1508,236,10
256963,Majhauli,1508,236,10
256964,Nagwa,1508,236,10
256965,Bakhtawarpur,1508,236,10
256966,Gajhanda,1508,236,10
256967,Raksi,1508,236,10
256968,Chargharwa,1508,236,10
256969,Bela,1508,236,10
256970,Kanti,1508,236,10
256971,Lodhwe,1508,236,10
256972,Kathian,1508,236,10
256973,Raisir,1508,236,10
256974,Bordi,1508,236,10
256975,Kendua,1508,236,10
256976,Ketra,1508,236,10
256977,Bhare,1508,236,10
256978,Budhaul,1508,236,10
256979,Pakri,1508,236,10
256980,Rosana,1508,236,10
256981,Fatehpur,1508,236,10
256982,Itwan,1508,236,10
256983,Sohjana,1508,236,10
256984,Donaiya,1508,236,10
256985,Gobardaha,1508,236,10
256986,Halmatta,1508,236,10
256987,Gohra,1508,236,10
256988,Dumri Chatti,1508,236,10
256989,Sahpokhar,1508,236,10
256990,Majhla,1508,236,10
256991,Khutkat,1508,236,10
256992,Gopal Kera,1508,236,10
256993,Chamru Chak,1508,236,10
256994,Rupin,1508,236,10
256995,Morahe,1508,236,10
256996,Jamhaita,1508,236,10
256997,Paharpur,1508,236,10
256998,Pipra,1508,236,10
256999,Darzi Chak,1508,236,10
257000,Dewnarayan Chak,1508,236,10
257001,Chapri,1508,236,10
257002,Kusmhar,1508,236,10
257003,Dala,1508,236,10
257004,Pateya,1508,236,10
257005,Kurumdih,1508,236,10
257006,Bhawanri Kalan,1508,236,10
257007,Nawada,1508,236,10
257008,Dharahara Khurd,1508,236,10
257009,Dharahara Kalan,1508,236,10
257010,Bhawanri Khurd,1508,236,10
257011,Bargawan,1508,236,10
257012,Goli,1508,236,10
257013,Tetaria,1508,236,10
257014,Harli Kansi,1508,236,10
257015,Jharaha,1508,236,10
257016,Hematpur,1508,236,10
257017,Majhganwan,1508,236,10
257018,Saunru Bhaunra,1508,236,10
257019,Gamhri,1508,236,10
257020,Kabilpur,1508,236,10
257021,Jaipur,1508,236,10
257022,Manhonna,1508,236,10
257023,Taro,1508,236,10
257024,Kathautiya Kewal,1508,236,10
257025,Rui Dhamna,1508,236,10
257026,Bhupat Bandh,1508,236,10
257027,Dhanchhu,1508,236,10
257028,Majhila Kalan,1508,236,10
257029,Bhaluani,1508,236,10
257030,Naudiha,1508,236,10
257031,Hara Kuraha,1508,236,10
257032,Jhurang,1508,236,10
257033,Dibo Basehra,1508,236,10
257034,Mocharakh,1508,236,10
257035,Sarne,1508,236,10
257036,Chonrhi,1508,236,10
257037,Tengaini,1508,236,10
257038,Bagai,1508,236,10
257039,Rengaini,1508,236,10
257040,Rehar,1508,236,10
257041,Dundu,1508,236,10
257042,Alakdiha,1508,236,10
257043,Baskotwa,1508,236,10
257044,Patwans,1508,236,10
0,Mohanpur,1509,236,10
257045,Sukhdewa Chak,1509,236,10
257046,Jainagar,1509,236,10
257047,Sugawan,1509,236,10
257048,Sagarpur,1509,236,10
257049,Chorniman,1509,236,10
257050,Simariya,1509,236,10
257051,Banahi,1509,236,10
257052,Ramdasa,1509,236,10
257053,Inta Tikar,1509,236,10
257054,Hira Chak,1509,236,10
257055,Siarbhuki,1509,236,10
257056,Rajbar,1509,236,10
257057,Diwan,1509,236,10
257058,Bishunpur,1509,236,10
257059,Ganesh Chak,1509,236,10
257060,Mahamda,1509,236,10
257061,Bhim Chak,1509,236,10
257062,Belahi,1509,236,10
257063,Bhagwanpur,1509,236,10
257064,Belarpur,1509,236,10
257065,Jhanakpur,1509,236,10
257066,Rendibar,1509,236,10
257067,Itahri,1509,236,10
257068,Barki Bihia,1509,236,10
257069,Karjara,1509,236,10
257070,Dhorhi,1509,236,10
257071,Bahera,1509,236,10
257072,Mahamadpur,1509,236,10
257073,Bihia,1509,236,10
257074,Bara,1509,236,10
257075,Bankat,1509,236,10
257076,Parsauni,1509,236,10
257077,Dhamna,1509,236,10
257078,Sujan Chak,1509,236,10
257079,Baijnathpur Tal,1509,236,10
257080,Kusmha Tal,1509,236,10
257081,Majhaulia,1509,236,10
257082,Ramna Chak,1509,236,10
257083,Kashiya Chak,1509,236,10
257084,Sehuan,1509,236,10
257085,Manohar Chak,1509,236,10
257086,Nawal Chak,1509,236,10
257087,Barheta,1509,236,10
257088,Ekamba,1509,236,10
257089,Baherwa,1509,236,10
257090,Barhai Chak,1509,236,10
257091,Bhatu Chak,1509,236,10
257092,Hamzapur,1509,236,10
257093,Dhamni,1509,236,10
257094,Akhai Khap,1509,236,10
257095,Salaia,1509,236,10
257096,Nauniyan,1509,236,10
257097,Jadua Chak,1509,236,10
257098,Dharhara,1509,236,10
257099,Sahnu,1509,236,10
257100,Majhar,1509,236,10
257101,Jhalar,1509,236,10
257102,Chuabar,1509,236,10
257103,Dumra,1509,236,10
257104,Lai,1509,236,10
257105,Jamuna,1509,236,10
257106,Koiri Chak,1509,236,10
257107,Ramsagar,1509,236,10
257108,Naghara,1509,236,10
257109,Hardaspur,1509,236,10
257110,Dhirja Chak,1509,236,10
257111,Babhani,1509,236,10
257112,Gobardiha,1509,236,10
257113,Surahi Chak,1509,236,10
257114,Haraha,1509,236,10
257115,Nima,1509,236,10
257116,Kulhua,1509,236,10
257117,Laru,1509,236,10
257118,Chanda,1509,236,10
257119,Mahuliya,1509,236,10
257120,Tetaria,1509,236,10
257121,Paroriya,1509,236,10
257122,Balkoa,1509,236,10
257123,Amahna,1509,236,10
257124,Chauari,1509,236,10
257125,Durjun Khap,1509,236,10
257126,Jogar,1509,236,10
257127,Chandrahuan,1509,236,10
257128,Gamhra,1509,236,10
257129,Bhagaith,1509,236,10
257130,Suji Khap,1509,236,10
257131,Jagir Chandrahuan,1509,236,10
257132,Lahthua,1509,236,10
257133,Majhianwan,1509,236,10
257134,Khutaura,1509,236,10
257135,Khardi,1509,236,10
257136,Ramgiriya,1509,236,10
257137,Til,1509,236,10
257138,Nawadih,1509,236,10
257139,Semarwar,1509,236,10
257140,Piparsot,1509,236,10
257141,Jamuhar,1509,236,10
257142,Itra,1509,236,10
257143,Bagahi,1509,236,10
257144,Amsot,1509,236,10
257145,Mahugain,1509,236,10
